,gene,score,p-value
16721,Adamts1,-0.3291249850794095,1.2615485065050755e-08
8876,Syne1,-0.32884894401451137,1.2994624006170791e-08
7608,Tomm40,-0.3283548343040784,1.3700947078247621e-08
6918,Snrpg,-0.32828894189026747,1.3797897930656555e-08
6291,Cops6,-0.32821484069495704,1.3907718744668909e-08
10733,Acta1,-0.32804303845142646,1.4165595113291572e-08
2094,Sirpa,-0.3277888533081777,1.4555621268399768e-08
6831,Capg,-0.3277208898539114,1.4661651112840583e-08
14880,Rock2,-0.3275194827872026,1.4980267437838634e-08
4235,Epha7,-0.3273669374445791,1.5226028467200152e-08
6850,Pole4,-0.3272514835597831,1.5414617727740367e-08
14443,Zcchc6,-0.32668412704203653,1.6374647579113454e-08
12824,Irgm1,-0.32657529773058824,1.6565287219748297e-08
15248,Fos,-0.3265024472948775,1.669409763449873e-08
5838,Ephx4,-0.326482621301121,1.6729320092996955e-08
4514,Plin2,-0.3263313849477644,1.7000376038658786e-08
17725,Arhgap12,-0.326248481709211,1.7150755851085782e-08
1492,Rpl12,-0.32622795529243054,1.718818710602153e-08
16052,Cpne8,-0.3254892257322163,1.8589091898692707e-08
15351,Ifi27,-0.3253540798321661,1.8857041554064415e-08
5460,Mrpl33,-0.32506999920952445,1.943249475168271e-08
11158,Jph4,-0.32434794530921934,2.0972504535399093e-08
15149,Eif2s1,-0.32406718987939476,2.1602578112996825e-08
14643,Homer1,-0.3238234024973916,2.2164480231761754e-08
12392,Arih2,-0.32377968430321996,2.2266726830859133e-08
616,Actr3,-0.323554021061078,2.2801784461760437e-08
7454,Shisa7,-0.3232742789439872,2.348231357998941e-08
17647,Morn2,-0.322748741143729,2.4814185542112583e-08
15436,Apopt1,-0.32264467839482036,2.5086426073345202e-08
11342,Dmtn,-0.32207456365964365,2.6629845605124766e-08
1777,C1qtnf4,-0.32178253034150917,2.7455542722232255e-08
16172,Cela1,-0.3217464383366515,2.7559289116601187e-08
2928,Msn,-0.32137007321248495,2.8663942064009157e-08
13116,Trp53,-0.32114441446430514,2.9346625771500205e-08
11331,Slc39a14,-0.32094109680752964,2.997513795512652e-08
12359,Camkv,-0.3208428926655544,3.028334767998595e-08
11391,Rgcc,-0.320239583816319,3.2244993901387154e-08
1826,Gm13889,-0.320205943858135,3.2357908200537063e-08
13660,Stat3,-0.3200454184240839,3.2901995068528844e-08
1166,Cd34,-0.3198955628981218,3.3417876227303934e-08
8606,Mvp,-0.31988709281125755,3.344726653089792e-08
4769,Hpcal4,-0.319774028840211,3.384198280420474e-08
16918,Lix1,-0.31959518578567747,3.4475531923000384e-08
16366,Tmem191c,-0.3195082836881427,3.478749745588522e-08
