,gene,score,p-value
8580,Ifitm3,-0.6758926102699879,7.428742691304711e-35
7744,Klk6,-0.6751356649389568,9.399351282300352e-35
11576,Cryab,-0.6707509943152268,3.622925056716597e-34
7661,Mag,-0.6667666421311098,1.210296852898204e-33
1562,Ermn,-0.6662352628124533,1.4195253933750535e-33
6255,Arpc1b,-0.6655800844705364,1.7271598476554134e-33
10995,Ctsb,-0.6621286283437677,4.8146867279916746e-33
1490,Gsn,-0.659528347082434,1.0330537331856656e-32
10920,Tgm1,-0.659334334281449,1.0932736187249483e-32
10007,Hmox1,-0.6561429729685964,2.759781545140247e-32
2647,Timp1,-0.6534482984575112,5.979346641121591e-32
15003,Serpina3n,-0.6521645577590287,8.618223236721263e-32
8759,Rps12,-0.6397988996395371,2.6679900673231665e-30
3582,S100a4,-0.6389064468002168,3.397377957007424e-30
7074,Cd9,-0.6340488746318338,1.2485811012113787e-29
2023,Mal,-0.6340229163936192,1.2572176437097319e-29
4862,Stmn1,-0.6336239802693985,1.397600761648199e-29
9476,Kif5a,-0.6329179724754378,1.6849135712142028e-29
3188,Car2,-0.6304834124440711,3.1986121760994103e-29
9529,Rpl41,-0.6271493075317777,7.624612025777462e-29
6143,Tsc22d4,-0.6266461644258344,8.684656763353062e-29
15739,Tuba1a,-0.6251801603453272,1.2673339038628075e-28
10811,Lgals3,-0.6249446912959484,1.3463988989051932e-28
15912,Litaf,-0.6113187413395439,4.099947026401413e-27
3171,Fabp5,-0.6109542781255929,4.4820577513144e-27
4023,Gng5,-0.6075507963290572,1.0243734625616534e-26
4580,Prdx1,-0.6059788666247248,1.4955549715474942e-26
5444,Qdpr,-0.5972465456654228,1.1786429836409166e-25
589,Dbi,-0.5968484158603681,1.2930313991634436e-25
8617,Ctsd,-0.5962648453803833,1.4807156646293545e-25
15486,Lgals1,-0.5935515642270829,2.7706522785670925e-25
10922,Dhrs1,-0.5917036524436271,4.230968498604177e-25
3580,S100a16,-0.5916073456550666,4.325033585476133e-25
11102,Tpt1,-0.5908587726918666,5.129895256893359e-25
923,Fcer1g,-0.5908587155439435,5.129962008000383e-25
5828,Gltp,-0.5901035658661804,6.091012271651805e-25
836,Prdx6,-0.5900289053531619,6.195152747255878e-25
15593,Tspo,-0.5882360418796327,9.295695079054041e-25
18063,Il33,-0.5879301562289275,9.959552971390268e-25
12081,Gpx1,-0.5850903719088452,1.8830286771283586e-24
2467,Ctsz,-0.5826692518923727,3.2252375295011892e-24
3870,Cnn3,-0.5813462659646083,4.319620124705775e-24
3593,S100a11,-0.5717005733052262,3.494187623602646e-23
1969,B2m,-0.5671379356667064,9.172862674831718e-23
18139,Opalin,-0.5664209719336487,1.0660608372898283e-22
2435,Bcas1,-0.5616218229698668,2.8884799247785972e-22
16844,C4b,-0.5576536791858544,6.5063203941184425e-22
