,gene,score,p-value
5973,Ywhag,0.36232904451097975,1.5036996374860972e-11
357,Wnt10a,0.36171570220711613,1.6361459079467488e-11
6294,Ccdc136,0.3614616079358597,1.6942869071746755e-11
16964,Nrxn1,0.36127681857971566,1.7378295827462297e-11
8126,Btbd10,0.3611329607184877,1.7724806049498695e-11
3956,Usp33,0.36100245906415396,1.804496396863007e-11
16444,Ndufv3,0.3607764909877066,1.8612706483181078e-11
14143,Gpbp1,0.36060669069230183,1.9050746634678332e-11
2754,Atp6ap1,0.35992853515478895,2.0902591830747157e-11
3208,Gm11549,0.35989783269280423,2.099045596276534e-11
1705,Madd,0.3594343036064538,2.236154051497285e-11
17417,Cbln2,0.3592908345029034,2.2803323097683966e-11
14420,Fkbp3,0.3590672162082185,2.35089170247123e-11
10719,Sdr39u1,0.35783393360519,2.779951102190237e-11
580,Dpp10,0.35760317403234637,2.8683016773117833e-11
4321,Sh3gl2,0.35703688331052147,3.0968698898247126e-11
4173,Clta,0.3570162408773551,3.1055283516118753e-11
12910,Mmd,0.35678594389102775,3.203739797921589e-11
15521,Igfbp6,0.3567587824568802,3.215520511746539e-11
844,Mpc2,0.3561197490593369,3.505186682894936e-11
10824,Nefm,0.3560563000842221,3.535297250916792e-11
8254,Doc2a,0.35556434557233463,3.777467041184149e-11
12201,Nsg2,0.35530421011003094,3.9119757517898006e-11
4521,Atp6v0b,0.354947688713312,4.1039248283709043e-11
14272,Ywhaq,0.35393362869259093,4.701413632572599e-11
17466,Rce1,0.35356657572875017,4.9379095983287103e-11
13372,Cbx4,0.35308821698899145,5.263566508028067e-11
202,Gls,0.353014551582223,5.3155396774864404e-11
17191,Rnf14,0.3521250091437682,5.983966921796016e-11
3732,Sort1,0.35207013394722936,6.027779071682949e-11
2925,Tceal6,0.3518850918913364,6.177830134815542e-11
8522,Syne1,0.35167876547599614,6.349429577275443e-11
7620,Emc10,0.3512847769412363,6.690088504604636e-11
4512,Rnf220,0.35126342918403103,6.70904616570691e-11
8449,Cend1,0.35091737917428895,7.023746270772626e-11
17943,Dusp5,0.3500561559186427,7.870625029604484e-11
8119,Dkk3,0.34997834579919096,7.951859472021055e-11
15646,2900011O08Rik,0.34989058507752585,8.044461812282143e-11
2562,Atp6ap2,0.34930539820396483,8.689320937103973e-11
14378,Akap6,0.34897657771274243,9.073464219415305e-11
12453,Rnf112,0.34756529510185885,1.091842676187179e-10
71,Kcnq5,0.34734139978774614,1.124284902036214e-10
3382,Fbxw7,0.3470006448971928,1.1754671865268586e-10
4062,Fut9,0.346723928584019,1.2186921352368326e-10
4822,Eif4g3,0.34644744000697797,1.263424415987074e-10
1543,Slc4a10,0.34635787348369723,1.2782546766234232e-10
5704,Svop,0.34616496639923006,1.3107733008811658e-10
8690,Wasf1,0.34589784267819346,1.3571346269232968e-10
17092,Nrep,0.34552984445447027,1.4236242572091113e-10
6512,Snca,0.3452350167599742,1.4791697678002853e-10
5885,Ccdc92,0.34503383201492394,1.5182770339501328e-10
305,Pikfyve,0.3446644558121893,1.592712638489638e-10
16419,Cpne5,0.3446596832048444,1.593697250639062e-10
1733,Syt13,0.34452101000281543,1.6225661224608926e-10
10018,Cfap20,0.34432945089943795,1.6632826721623752e-10
2203,Map1lc3a,0.3442726351534324,1.6755489458513206e-10
