,gene,score,p-value
885,Mgst3,0.33208744132575924,1.4643981419828718e-07
17832,Myrf,0.33185681201059025,1.495538231807636e-07
17031,Ndufv2,0.3316522178645755,1.523694797136029e-07
4920,Arhgef10l,0.33160759503627035,1.5299031731065474e-07
13681,Vps41,0.33150162634852764,1.5447441555637048e-07
10510,Thoc7,0.3311123770860906,1.600455102072368e-07
5949,Cdk2ap1,0.33099942253494546,1.6169797014127289e-07
3300,Trpc4,0.3307555150948807,1.653222932620418e-07
4574,Rnf220,0.3306716162747253,1.6658692530965918e-07
10285,Aars,0.33029771582115297,1.72336725040529e-07
8447,Pstk,0.32960406614293375,1.83512365573939e-07
3211,Cldn11,0.32955619946942377,1.8430871434254818e-07
10545,Ppp3cb,0.329471479854264,1.8572632176926016e-07
407,Scg2,0.3291649838168714,1.909428913107403e-07
16914,Frs3,0.32861183917636844,2.007156402982417e-07
7547,Fam98c,0.32711386272650844,2.2965287728041516e-07
16289,Dscam,0.3271043050111516,2.2984977309540546e-07
9026,D10Jhu81e,0.32708964983539895,2.3015199506031564e-07
4511,Rnf11,0.3270098641823484,2.3180405449074266e-07
17262,Syt4,0.3261142392988076,2.511477894136583e-07
10526,Nkiras1,0.3260654964640572,2.522438207695522e-07
3835,Tmem56,0.32604931370197293,2.5260872040543115e-07
5381,Nsg1,0.3258842744188142,2.563591838131592e-07
4468,Ssbp3,0.3258113574433295,2.580331673769393e-07
17302,Hspa9,0.3255798736065931,2.6341723487918905e-07
15593,Slc38a1,0.3254704940440054,2.659986397686116e-07
3273,Jade1,0.3251250068622203,2.743127038921632e-07
14542,Nova1,0.3250322133994288,2.765878944738313e-07
5317,Ywhah,0.3245918412643334,2.876344816919808e-07
9888,Slc5a5,0.32431850946103136,2.947025279234699e-07
13620,Fn3k,0.32398593596653225,3.0352737199228905e-07
7034,Kcna6,0.3239724926056781,3.038893706256537e-07
16552,Dusp1,0.32389951094571745,3.0586183745510155e-07
17687,Klc2,0.32361914596206054,3.135540699311222e-07
9319,Osbpl8,0.3234841110956341,3.173248441775989e-07
10984,Pdlim2,0.32316809677623537,3.2632014849077405e-07
17139,Socs5,0.32307490566026126,3.2901918705798113e-07
10015,Ier2,0.3228342244090035,3.3608932546229865e-07
15773,Cdip1,0.32280236411569646,3.3703608922731204e-07
51,Eloc,0.3227922446605217,3.373373349164518e-07
17762,Esrra,0.3225788888087549,3.4374916982753085e-07
924,Ufc1,0.32243797928265594,3.480477425718976e-07
9095,Uqcr11,0.32206109183509884,3.597998794253013e-07
5585,Ccng2,0.3214264801085111,3.804531146266856e-07
10011,D8Ertd738e,0.320880162867535,3.991390755819473e-07
5321,Maea,0.32077976942575426,4.026672546873944e-07
3471,Bglap3,0.32021325571192194,4.23143817310123e-07
9361,Il22,0.31935907768322686,4.5591589854830964e-07
7025,Scnn1a,0.31898861768846826,4.708734266881959e-07
5017,Slc25a33,0.3189472286909206,4.725734423380232e-07
12165,Snrk,0.3186682522656331,4.841865381864945e-07
17950,Il33,0.3185712707666799,4.882873234421577e-07
8282,Mosmo,0.31842926701318597,4.943519346072579e-07
7889,Tm2d3,0.3184102541119377,4.951693845092893e-07
8625,Syne1,0.31837284209385985,4.967816785365897e-07
5363,Grpel1,0.31815494339394557,5.062725961368574e-07
17873,Tle4,0.317910406711258,5.17130654145409e-07
13763,Uqcrfs1,0.3178787725475047,5.185514853929795e-07
12929,Sebox,0.3177379153387524,5.249235426461953e-07
15466,Shisa8,0.3176518303124651,5.288546942864867e-07
8857,Gcc2,0.31754862912722037,5.336046525865738e-07
1673,Zfp385b,0.31726757898391605,5.467484447112783e-07
11010,Itm2b,0.31679272810220344,5.696632778047699e-07
5231,Rheb,0.3166694951021253,5.757588191692555e-07
16017,Cep19,0.31646378848027207,5.860732249381924e-07
682,Cyb5r1,0.3163613370777215,5.912760707255223e-07
14996,Pacs2,0.31619644767639804,5.997427546758028e-07
704,Phlda3,0.3159593090231316,6.121231165754966e-07
12497,Ppp2ca,0.3158491551751682,6.179568520406355e-07
117,Cox5b,0.315373931999578,6.437406219982124e-07
15059,Dnajc21,0.31485367261152797,6.731484670136023e-07
9898,Abhd8,0.3148504321556106,6.733356037629546e-07
15686,Scn8a,0.31476927229078655,6.780388766792986e-07
17586,Gm16286,0.31404701020698067,7.213030812114081e-07
9418,Kif5a,0.3139036886711318,7.3019683875515e-07
17771,Dnajc4,0.3133830397344817,7.633971098379252e-07
17850,Prpf19,0.3133781624058252,7.637148495353558e-07
2454,Gm4631,0.31335665893899856,7.651172298100008e-07
10123,Pllp,0.31316772747770016,7.775450904740519e-07
10905,Spryd7,0.31313071688442434,7.800021640120536e-07
7662,Tshz3,0.31303916739642346,7.86111953991773e-07
11353,Vsig2,0.31297428643796693,7.904696561979032e-07
2159,Abhd12,0.3128763481281369,7.970914579246566e-07
8428,Inpp5f,0.3123284643380547,8.351253071930092e-07
1100,Nenf,0.3116921799780414,8.814760140750753e-07
7280,Peg3,0.31128612180078535,9.123315541123493e-07
6079,Ache,0.31043404633239835,9.804721564502228e-07
9984,Ndufb7,0.3102222510843796,9.981500091747391e-07
6676,Rtkn,0.3100852114462558,1.0097502578413893e-06
8300,Ndufab1,0.30998408955847717,1.0183926687681303e-06
6049,Mdh2,0.30960585070848423,1.0513503930488992e-06
2493,Cables2,0.3088751382013515,1.1179316800433171e-06
8630,Rgs17,0.3085732415261583,1.1466008137259827e-06
14696,Plekhh1,0.30829752044742936,1.173397268239284e-06
11654,Snapc5,0.30818353792703507,1.1846488764873505e-06
3395,Rxfp1,0.308134361556143,1.1895350291390054e-06
4656,Yrdc,0.3070961734191392,1.2972999953314859e-06
1943,Frmd5,0.3068900777764693,1.319775216364583e-06
3251,Trpc3,0.306829728385507,1.3264265844142288e-06
1798,Fbxo3,0.30600002879933025,1.421182400031663e-06
11606,Nptn,0.30576037175235954,1.4497346610399343e-06
11350,Robo3,0.3056507283174936,1.4629793248854272e-06
13752,Dcdc2a,0.305164271732825,1.5231491003280358e-06
4801,Nudc,0.30508745261566766,1.5328643724288055e-06
4888,Pink1,0.3048988056887599,1.556974257774798e-06
13211,Krt222,0.30457121221166567,1.5997051983130406e-06
17786,Rtn3,0.30450142400056257,1.6089519181906146e-06
18016,Pdlim1,0.30392827086884916,1.686848200741968e-06
12501,Vdac1,0.30390193734397525,1.6905123194272617e-06
8959,Cisd1,0.3038641980597703,1.695776720984004e-06
17125,Ppm1b,0.3033404973310152,1.770465300210461e-06
6365,Gm3294,0.30328872742055185,1.7780168282417693e-06
17277,Bin1,0.30322224985632285,1.7877588288007703e-06
3286,Setd7,0.303037835038626,1.815051541795588e-06
1841,Ryr3,0.3027311997131989,1.8613151801851939e-06
3149,Gm2464,0.30177094206786165,2.0135886110021023e-06
6585,Herc3,0.3016190282499298,2.038742025220193e-06
14119,Tppp,0.301555969737253,2.0492708911112815e-06
17307,Matr3,0.30139956272234997,2.075610596696401e-06
3066,Sms,0.30126616464947015,2.098330491371866e-06
2694,Hprt,0.3009123703595159,2.159742658304957e-06
17726,Dpf2,0.3008246796135432,2.175227304517954e-06
10158,Got2,0.3006535778862593,2.205746409127513e-06
13033,Vmp1,0.3005012353333913,2.233262934088347e-06
1565,March7,0.3003251564024195,2.265474845846631e-06
18137,Gsto1,0.30000172885303306,2.3258011264726976e-06
8608,Bc1,-0.7795242783305789,4.681428829937346e-50
7399,Apoe,-0.7497222319890298,2.201313154103249e-44
18206,mt-Co2,-0.736842058999332,3.568357774791184e-42
4639,Hpcal4,-0.7132510358640568,1.9093554850398103e-38
15418,Nptxr,-0.7084607205283384,9.824325248570353e-38
18212,mt-Nd4,-0.6950423684117998,8.136746728760807e-36
15628,Ddn,-0.682751497631052,3.7757811162537103e-34
2282,Nnat,-0.6663564112748939,4.749636876114303e-32
18204,mt-Nd2,-0.644480679301009,1.9014125125112463e-29
18215,mt-Cytb,-0.6380849829471538,1.0008557921158713e-28
18209,mt-Co3,-0.6336995886220597,3.056295704262747e-28
6431,Ptn,-0.6262607750832982,1.9498724426898653e-27
14605,Rps29,-0.6172972117717379,1.7037603415839634e-26
950,Pea15a,-0.6171241818862403,1.7753513263253502e-26
18208,mt-Atp6,-0.6169297844660877,1.859321116809867e-26
10947,Clu,-0.6165860905031468,2.017456193557629e-26
17470,Camk2a,-0.6102021119235869,9.024595538684976e-26
18205,mt-Co1,-0.6054050490489082,2.720877171988834e-25
18130,Neurl1a,-0.5962442649476357,2.1271024878864528e-24
13932,Cplx2,-0.575328503886137,1.8338591307100594e-22
7119,Mgp,-0.554003228163313,1.2573155305242498e-20
584,Dbi,-0.5518265883759361,1.9033914448424685e-20
15748,Ppp1r1a,-0.5431697464409836,9.614062252163105e-20
16676,Rps28,-0.5402966976145259,1.6288886969271895e-19
10821,Jph4,-0.5392191808794963,1.9824741141571798e-19
1785,Slc1a2,-0.5371699307337997,2.874903786264815e-19
5372,Wfs1,-0.533870387807055,5.20266847723934e-19
18213,mt-Nd5,-0.5320352950044288,7.215748253041036e-19
18210,mt-Nd3,-0.5301202489363945,1.0129974645532794e-18
13197,Thra,-0.5267937411645597,1.8168266689492003e-18
4726,Marcksl1,-0.5238018561709318,3.0558305031670744e-18
14441,Hpcal1,-0.5228388394549538,3.608620109003656e-18
11224,Icam5,-0.5200170783581198,5.856208420042964e-18
7942,Mfge8,-0.5104466652507634,2.92708149155435e-17
1762,Trp53i11,-0.5060013682413398,6.076215266973855e-17
954,Atp1a2,-0.5039265496993777,8.513533100702924e-17
7761,Slc17a7,-0.5035925248760591,8.986658575151346e-17
4090,Calb1,-0.49842593377398786,2.0590137822819294e-16
7596,Arhgap33,-0.4949316256839297,3.5789315975179464e-16
11877,Rbp1,-0.488645414574948,9.524471462010347e-16
3866,Camk2d,-0.48693540042190375,1.2387249293229868e-15
14906,D430019H16Rik,-0.48292139684819047,2.282440934130585e-15
777,Glul,-0.48141767167117894,2.8637937702439123e-15
4696,Dlgap3,-0.4794484877541993,3.848203382612684e-15
15050,Slc1a3,-0.47248995507380437,1.0768378569031416e-14
11630,Rplp1,-0.46931508854188064,1.7088528655278273e-14
